bc_loss,fk_loss,loss,method,pde_loss,problem,rel_l2,seed,step,weights
0.986054545646741,0.1821581774234003,9.90070227475516,fk_pinn,10.150949525366336,schrodinger,0.7132553723296472,0,160,"[0.868824822482888, 1.0162209131804518, 1.3473184451317861]"
0.9244641464818544,0.17251199140115225,8.914474596788873,fk_pinn,9.41834595904616,schrodinger,0.6951215323320359,0,200,"[0.8429932741104799, 1.0198989100667328, 1.458445086118858]"
0.7999826461267665,0.1474238522891985,7.551212762425877,fk_pinn,8.277540956579998,schrodinger,0.6475372024058033,0,240,"[0.8188318214399412, 1.04623956659932, 1.5791485233900535]"
0.5899975644161859,0.1038048962955089,4.944229448939794,fk_pinn,5.668650152890412,schrodinger,0.5548943525902124,0,280,"[0.7987945333737798, 1.1170579491171206, 1.7146109805076224]"
0.3558170508635824,0.05795548491640787,1.7422647118424233,fk_pinn,2.2837792765059666,schrodinger,0.43586566331536875,0,320,"[0.7882195042567257, 1.256979641460213, 1.8718314848013462]"
0.30435820715010303,0.05266618382033545,0.6860082511644996,fk_pinn,1.244954630692052,schrodinger,0.41837799783227203,0,360,"[0.785720337662708, 1.4429254447712503, 2.049538877425061]"
0.2583371346762516,0.044803670905615225,0.08956137435886635,fk_pinn,0.7896401030102582,schrodinger,0.3893058542118994,0,400,"[0.7863203800324245, 1.6343242151681936, 2.24092023162233]"
0.47667844091606126,,1.9551717462454468,vanilla_pinn,1.4784933053293856,met,3.7140519199144078,0,0,"[0.9980019987090474, 1.0020020012957063]"
0.019297925528176264,,0.538816173810377,vanilla_pinn,0.6033615316569355,met,0.5001535575051292,0,40,"[1.0124256221728518, 1.0871928630420464]"
0.006931875483190393,,-0.15088256550285262,vanilla_pinn,0.11508468164815674,met,0.23057427366434705,0,80,"[1.135213188086585, 1.1824397070308075]"
0.0034486673243102396,,-0.37061616423070515,vanilla_pinn,0.08558335001329638,met,0.15491771164312554,0,120,"[1.2675568052846453, 1.2850609795894306]"
0.0019424319001398868,,-0.5740287411598282,vanilla_pinn,0.0635536364842415,met,0.11902050093837378,0,160,"[1.4002696750889136, 1.3955980322195352]"
0.0009700949045051174,,-0.7708665426476788,vanilla_pinn,0.04581627950188582,met,0.088518787638775,0,200,"[1.5399876994452122, 1.5148868754458962]"
0.0004083261586965128,,-0.963822798809647,vanilla_pinn,0.03134499607742048,met,0.0659493163175144,0,240,"[1.6898843082357908, 1.643820331497716]"
0.00012248429254122908,,-1.153385254779139,vanilla_pinn,0.01992693661570741,met,0.051368376664187886,0,280,"[1.8520221413533782, 1.7832877119692554]"
1.8132434486937577e-05,,-1.3401635461475312,vanilla_pinn,0.011009446067956234,met,0.04296520516310332,0,320,"[2.0280352388743115, 1.934209912212871]"
6.696158106175609e-06,,-1.5240832308523697,vanilla_pinn,0.004366992361460253,met,0.032283712130444064,0,360,"[2.219462211275822, 2.0975638288631475]"
3.7628680025834026e-06,,-1.7018409499010088,vanilla_pinn,0.0010276543229147134,met,0.01633438816695297,0,400,"[2.427525171774833, 2.274407244190594]"
0.47667844091606126,0.6219876442526593,2.577159390498106,fk_pinn,1.4784933053293856,met,3.714051909950465,0,0,"[0.9980019987090474, 1.0020020012957063, 1.002002001280986]"
0.018050690475951207,0.008232712745152837,0.6150128597992052,fk_pinn,0.7525774728280945,met,0.419690175177651,0,40,"[1.0070807018381474, 1.0871231641180943, 1.089252056225403]"
0.009646518992984406,0.0015738345309645,-0.2396844208199023,fk_pinn,0.1714384422316561,met,0.248263114330913,0,80,"[1.123258320421291, 1.1821412258312087, 1.183766131680947]"
0.005334374430419295,0.0014486048525734667,-0.5873318694606772,fk_pinn,0.10831602081092609,met,0.19399818961763796,0,120,"[1.2690324799974197, 1.2851824258659041, 1.2851598031934743]"
0.0031315772123302363,0.0008245035540528999,-0.8770855817675993,fk_pinn,0.08620219409179161,met,0.1642921263415531,0,160,"[1.4113276298079473, 1.396016863574622, 1.394355375111832]"
0.0018784277078054256,0.0006103361316628906,-1.1637529551178236,fk_pinn,0.0638064404054906,met,0.1444463543307438,0,200,"[1.5586319144181737, 1.5155832134217415, 1.5122934754460262]"
0.0009820644445529569,0.0005048952560587505,-1.4487825262830156,fk_pinn,0.043609050079430604,met,0.1289645824793227,0,240,"[1.716199478530555, 1.644820316332201, 1.6398283523176487]"
0.0005324412366071561,0.0004690225324789799,-1.7270512329029046,fk_pinn,0.028825023060265208,met,0.12164203278055748,0,280,"[1.886823240636899, 1.7846356317124679, 1.777828073902811]"
0.00034939597043878034,0.0004610152738331988,-1.997130912941119,fk_pinn,0.019375892380006733,met,0.1188013684240326,0,320,"[2.071879428631209, 1.9359357161084498, 1.927201968930092]"
0.0002866831075342579,0.00046254583862242863,-2.261366723183691,fk_pinn,0.013234870855475759,met,0.11707877783826921,0,360,"[2.272396619962404, 2.0996934665506832, 2.0889228134414406]"
0.000267771218990249,0.0004689605290932664,-2.522364237253871,fk_pinn,0.008775529213445567,met,0.1146873753474983,0,400,"[2.4896577493893997, 2.2769658558646406, 2.264036715505385]"
1.9530784008874467,,2.0059296147960586,vanilla_pinn,0.05285121390861214,committor,1.9033080382688217,0,0,"[1.002002001312842, 0.9980019986882758]"
0.022772955071889783,,-0.07107033580740803,vanilla_pinn,0.025162446234170365,committor,0.22219705605174758,0,40,"[1.085366043124804, 1.0453896693249185]"
0.0013104739336973167,,-0.2698043105948631,vanilla_pinn,0.0168669074517439,committor,0.04297131549037874,0,80,"[1.175802673497014, 1.142627358692304]"
0.001120002245224442,,-0.4442108079694187,vanilla_pinn,0.009345866819320994,committor,0.031505559441086135,0,120,"[1.2741316172066022, 1.2452747341206531]"
0.0006305177754377449,,-0.6138051053422569,vanilla_pinn,0.005508128697069517,committor,0.02244566012494434,0,160,"[1.381062999309273, 1.3545933124467662]"
0.0003193448824575549,,-0.7809788513385214,vanilla_pinn,0.003116375174052443,committor,0.015640418073272662,0,200,"[1.4971382989388313, 1.4720215330917814]"
0.000146934090616324,,-0.9464069229714072,vanilla_pinn,0.0016825952377272832,committor,0.010114969636628236,0,240,"[1.6230367647114723, 1.5986239766242294]"
6.0792494001094585e-05,,-1.110360325721317,vanilla_pinn,0.000977895631140357,committor,0.0061107160979126445,0,280,"[1.7594998918702047, 1.7353663101703598]"
2.5889969033161204e-05,,-1.2732981674733466,vanilla_pinn,0.0006729449845407897,committor,0.0038888759013160678,0,320,"[1.9073354753757286, 1.8832093857238705]"
1.3119307760171257e-05,,-1.4357041606148835,vanilla_pinn,0.0005001188666642044,committor,0.0029351783734478947,0,360,"[2.0674560044788324, 2.0431523010291857]"
7.682008064691061e-06,,-1.5978026066799331,vanilla_pinn,0.0003695704020843225,committor,0.002461843131640957,0,400,"[2.240885973130158, 2.216255547698052]"
1.9530784008874467,1.346499513433366,3.3524291282294243,fk_pinn,0.05285121390861214,committor,1.9033080362091885,0,0,"[1.002002001312842, 0.9980019986882758, 0.9980019987249379]"
0.030585052462083265,0.018002595316547285,-0.11214697189071055,fk_pinn,0.021919893014349472,committor,0.21917384228382178,0,40,"[1.0854137285026357, 1.0453625670817133, 1.0694290428073994]"
0.003057566309906682,0.0018577858552647525,-0.413893404839148,fk_pinn,0.02050197809939596,committor,0.05996563679021047,0,80,"[1.1757610621623624, 1.1423715658931188, 1.1675663336341922]"
0.001591231628222103,0.0011437656566281745,-0.673636722321148,fk_pinn,0.014079621110628281,committor,0.03494386324374126,0,120,"[1.2736613740131968, 1.245280578405516, 1.271171859847624]"
0.0011906315637128717,0.0011063557920203725,-0.9270789427508686,fk_pinn,0.009368779261590684,committor,0.030084334478660574,0,160,"[1.3801747622535232, 1.3548768106248337, 1.3817850352209429]"
0.0007833308961996314,0.0010865110218553028,-1.1773755778394726,fk_pinn,0.006288234560642386,committor,0.024205810873423095,0,200,"[1.495925403344467, 1.4725463069694487, 1.5007251917003508]"
0.0005306045298906168,0.0010832563325942827,-1.4257312103684951,fk_pinn,0.004043140114834483,committor,0.01981025162760348,0,240,"[1.6215846253408261, 1.5993845492460763, 1.6290262280916368]"
0.0003495305716136998,0.0010900813867840708,-1.6726482930333337,fk_pinn,0.002450040723317796,committor,0.01604153975742682,0,280,"[1.7579312278757433, 1.7363712532639357, 1.76764325632839]"
0.0002238493856445502,0.001103551898855513,-1.9182595060286949,fk_pinn,0.0014264235830586977,committor,0.012917851181117431,0,320,"[1.9058095418976362, 1.8844793517700806, 1.9175366584723867]"
0.0001443027192980706,0.0011196599036385978,-2.1626442283550444,fk_pinn,0.0008778123363015006,committor,0.010608247308385672,0,360,"[2.0661156508243925, 2.0447150519220516, 2.0797080994330397]"
0.00010001866288206717,0.0011335723595584791,-2.406064029298755,fk_pinn,0.0006257322229625703,committor,0.009178676335275329,0,400,"[2.2398136454874744, 2.2181402360749063, 2.2552209501727125]"
