bc_loss,fk_loss,loss,method,pde_loss,problem,rel_l2,seed,step,weights
0.24116199216805917,0.04353878449748733,0.8948761414048486,fk_pinn,1.2427548952780836,schrodinger,0.37120444192483615,1,240,"[0.7913603575331464, 1.2078285746925281, 1.6515620878214154]"
0.23026429300526427,0.044789175298777295,-0.15493540979918818,fk_pinn,0.5407038444930446,schrodinger,0.3726878996622486,1,360,"[0.7986290412844652, 1.7087677699849553, 2.1588501161333657]"
0.13627236000782864,0.022848121570812827,-0.9069624754772787,fk_pinn,0.45795836841218945,schrodinger,0.2845585222436059,1,480,"[0.812886519681794, 2.3144275575142648, 2.8026034727032525]"
0.06700337133346934,0.008503574453304427,-1.7202554428978505,fk_pinn,0.35033532404960527,schrodinger,0.19717061353618254,1,600,"[0.8316428596849863, 3.1587543336872956, 3.642861217769245]"
0.013289527922135495,0.0008605543036780514,-2.7335682551585743,fk_pinn,0.09313701226000869,schrodinger,0.08690187521589511,1,720,"[0.8583721988813152, 4.380903034628301, 4.741769798562958]"
0.002460045348063598,0.001250112827125001,-3.4394066489159663,fk_pinn,0.054925300089791886,schrodinger,0.03963730701969757,1,840,"[0.8948858264233357, 6.112052202405653, 6.15466767612354]"
0.0011292365961867391,0.0017039398824321625,-4.069388353406036,fk_pinn,0.0348233673795478,schrodinger,0.02831950987446304,1,960,"[0.9380553832677353, 8.343152870888805, 7.944603725324193]"
0.0005761205077699297,0.0020175424824480192,-4.67518169084095,fk_pinn,0.02151821671332164,schrodinger,0.022038664762853124,1,1080,"[0.9885991299495415, 11.206002209955477, 10.210332565696806]"
0.00036105414220416053,0.002160747356092762,-5.263391007111842,fk_pinn,0.01462393865427337,schrodinger,0.019337770465295157,1,1200,"[1.0473448827391694, 14.882025530080185, 13.075221138083583]"
0.20615975328797617,,1.0476989501514489,vanilla_pinn,0.8415391968634727,met,1.027973246565444,0,0,"[1.0020020012075335, 1.0020020013087558]"
0.00040556318445111763,,-0.48504295094300187,vanilla_pinn,0.03507669726661269,met,0.06091468500399603,0,120,"[1.3391955405363263, 1.277199184791051]"
3.946484829932615e-05,,-1.029826516283631,vanilla_pinn,0.006016418207516844,met,0.023002279747394515,0,240,"[1.7478931918006722, 1.626055688668337]"
0.0002847400401986463,,-1.534389156596891,vanilla_pinn,0.001527484798742866,met,0.0796154536201753,0,360,"[2.260608994235621, 2.0686785832942065]"
1.69409287225043e-05,,-2.029792566893081,vanilla_pinn,0.0003573158353812053,met,0.03387020906580282,0,480,"[2.908286422435109, 2.631092273383571]"
0.0010225415198658698,,-2.5161744781106368,vanilla_pinn,0.0001248454331272968,met,0.13236933146295965,0,600,"[3.729916557660553, 3.3458830256958754]"
1.045018528970934e-05,,-3.0065883686784494,vanilla_pinn,7.195485273348533e-05,met,0.013718817328353306,0,720,"[4.773618450761681, 4.254270911825331]"
1.670102690837623e-05,,-3.4917951690307056,vanilla_pinn,6.282211899755014e-05,met,0.11000600589401713,0,840,"[6.100464372080685, 5.408294337658479]"
0.00014188007467232566,,-3.9748091330556816,vanilla_pinn,5.4472009492999204e-05,met,0.028082539902588688,0,960,"[7.7879800398270795, 6.873379455869979]"
8.056929681529034e-05,,-4.458270350272531,vanilla_pinn,4.718489001736827e-05,met,0.011943370643912316,0,1080,"[9.934630575326906, 8.735894563817372]"
4.236401661378999e-07,,-4.94150532739501,vanilla_pinn,4.078502140373853e-05,met,0.019216848018121676,0,1200,"[12.665414557183055, 11.10255221142647]"
0.20615975328797617,0.05827198523527249,1.1059709353867213,fk_pinn,0.8415391968634727,met,0.9881373122201278,0,0,"[1.0020020012075335, 1.0020020013087558, 1.0020020013127202]"
0.0006496101476309536,0.00028935701339095145,-0.7212091808238811,fk_pinn,0.042772919272292716,met,0.10003051837345368,0,120,"[1.3469942094827507, 1.2775130181068595, 1.27565923135236]"
1.216118868652425e-06,0.0006752432812512222,-1.512749405037267,fk_pinn,0.010311838247207935,met,0.03415877089630365,0,240,"[1.7637184103391204, 1.626776402555732, 1.6228385781053984]"
6.674612525646998e-05,0.00033057665895049016,-2.2661282192752252,fk_pinn,0.0027076328362641284,met,0.08514747514929237,0,360,"[2.287040118041293, 2.069921404162139, 2.0637072828229637]"
0.00017126921558406632,0.00023263764605107513,-3.0052501082304803,fk_pinn,0.0006089290809776232,met,0.026512204383591722,0,480,"[2.9489660657715957, 2.6328856996615486, 2.623925103919846]"
0.0001834061290618703,0.00023622433191752872,-3.7370843760630055,fk_pinn,0.00018054258562122337,met,0.06491660030981498,0,600,"[3.788969085876169, 3.348239909227965, 3.3358236807589887]"
0.00012821703710967804,0.0002979379329156069,-4.464950709068523,fk_pinn,0.00013261491010790926,met,0.08062185411440642,0,720,"[4.855940339934865, 4.257201624600325, 4.2403583927186]"
0.0018362257345508487,0.004365063284909409,-5.159246576529932,fk_pinn,0.00016433713957801234,met,0.40904349261386386,0,840,"[6.212354542091752, 5.4122880327248915, 5.389696618527211]"
0.0008196109116562233,0.00013398594315186229,-5.910532914495153,fk_pinn,0.0001146241149755778,met,0.02551540807111395,0,960,"[7.937558549895232, 6.878425287776158, 6.848418793620156]"
0.00011027108459974511,0.00032516797322837247,-6.63679453508166,fk_pinn,8.859793460120855e-05,met,0.0905754384881775,0,1080,"[10.132335622016097, 8.74230790978364, 8.702440244707933]"
0.00012584661946271584,0.0003045120240653116,-7.358115573891453,fk_pinn,7.94666581248841e-05,met,0.07848396966892039,0,1200,"[12.924502546611945, 11.109363430188148, 11.056415231554482]"
0.06599295496105133,,1.0973573044619733,vanilla_pinn,1.031364349500922,met,1.4945584544686847,1,0,"[0.9980019993037255, 1.0020020013125444]"
0.0004742311951446527,,-0.4698694824104209,vanilla_pinn,0.04246860854839424,met,0.05689182884054471,1,120,"[1.333024017216916, 1.2761509629988494]"
1.2095631065749075e-05,,-1.0275134863805082,vanilla_pinn,0.006034216166488818,met,0.02640579470836552,1,240,"[1.745751977219525, 1.6242881025512854]"
0.0018206336231459655,,-1.5346690246098673,vanilla_pinn,0.00027335728847670797,met,0.21958543585836798,1,360,"[2.2646906702681346, 2.066268259476896]"
7.302684135382896e-05,,-2.0328736424332026,vanilla_pinn,5.3678759959992434e-05,met,0.03678803542084218,1,480,"[2.918792675801399, 2.6278068534516827]"
0.00013586165205571206,,-2.522666137179751,vanilla_pinn,4.688921403062991e-05,met,0.11323910930013424,1,600,"[3.7469298760856318, 3.3415263676283904]"
1.0556946874798275e-07,,-3.0106349173518954,vanilla_pinn,4.169285453485515e-05,met,0.004742369605105225,1,720,"[4.798462461339386, 4.248626777193993]"
6.730630778288431e-05,,-3.496040398086759,vanilla_pinn,4.136126352127275e-05,met,0.02334827606769458,1,840,"[6.135236139247226, 5.40136358970892]"
1.2523276986375e-06,,-3.980959305915228,vanilla_pinn,3.855214926772562e-05,met,0.006610857761296843,1,960,"[7.835456085071437, 6.866451025818591]"
0.0015483264954006199,,-4.450864710034602,vanilla_pinn,6.47218436879447e-05,met,0.2650557454349355,1,1080,"[9.998337580389434, 8.728599291995101]"
4.677318848647292e-05,,-4.946642700837776,vanilla_pinn,3.867100273819818e-05,met,0.01680746882076883,1,1200,"[12.7497944637756, 11.09125586786361]"
0.06599295496105133,0.16167393653543508,1.2590312409974085,fk_pinn,1.031364349500922,met,1.492608901932983,1,0,"[0.9980019993037255, 1.0020020013125444, 1.0020020013100954]"
0.0007423850213928542,0.0003547688567092591,-0.702201602702399,fk_pinn,0.055746962335663515,met,0.1054416340611332,1,120,"[1.344855253163218, 1.2771505670869299, 1.276235597197227]"
0.00022820611325411507,0.00029386333130631116,-1.506742858861043,fk_pinn,0.016102428556442065,met,0.09540679765469302,1,240,"[1.7700915646670423, 1.6264931469041268, 1.6238846821015456]"
0.001928978902639927,0.00047545109066128165,-2.2745362762626056,fk_pinn,0.0013695116355546828,met,0.09397479387254028,1,360,"[2.3073981656111373, 2.0697724741220718, 2.0653157908371442]"
0.0002647456711983943,0.00027108023805333316,-3.020059037596875,fk_pinn,0.00011316548546309167,met,0.06386701083876231,1,480,"[2.987307348235274, 2.6328115748953387, 2.6261313255190464]"
4.633995663762263e-05,0.0010270917881711515,-3.7515190576059054,fk_pinn,7.91965497875183e-05,met,0.11982966568402517,1,600,"[3.8475067507807896, 3.3483022443292567, 3.338813203440784]"
0.0005542223487728039,0.00016566580072714272,-4.482065656258035,fk_pinn,7.459204544008046e-05,met,0.0218921788011562,1,720,"[4.939266925479218, 4.2576498663479345, 4.24452638782171]"
0.00012123806615508917,0.0004342220750687082,-5.209622923597217,fk_pinn,6.256377911638835e-05,met,0.10159743163475593,1,840,"[6.327133666266777, 5.412790020819487, 5.394916380155343]"
4.396302442001931e-05,0.0010129216343451796,-5.931289828778003,fk_pinn,5.76066531080012e-05,met,0.19158542606325774,1,960,"[8.092596123539568, 6.8812828338382275, 6.85706431937118]"
0.00011272567959378361,0.00045125755436011797,-6.657744573455245,fk_pinn,5.8314101106181036e-05,met,0.0834403858035092,1,1080,"[10.338862710677317, 8.745686793713663, 8.713021403083445]"
0.0011170080915488478,0.00018950577514561317,-7.3710517001155385,fk_pinn,7.2962074456023e-05,met,0.03913139494316951,1,1200,"[13.197048155331334, 11.114474137542558, 11.070308313837852]"
0.0640386536689461,,0.07262831313784912,vanilla_pinn,0.008589659468903034,committor,0.1586187470157111,0,0,"[1.0020020013137867, 1.002002001312589]"
8.142579854465642e-07,,-0.481309836952857,vanilla_pinn,0.00013080346144185985,committor,0.0009636595248031644,0,120,"[1.274892223412977, 1.274591133723752]"
4.5395301457759035e-08,,-0.9622118031363491,vanilla_pinn,4.7052737031886e-05,committor,0.000722600098237092,0,240,"[1.621615049389709, 1.6207194842448056]"
1.9504936706743758e-08,,-1.4426679607963528,vanilla_pinn,3.42183430079077e-05,committor,0.0006121799087651745,0,360,"[2.062123844066086, 2.060615988160412]"
1.0191836595387995e-08,,-1.9229776697822996,vanilla_pinn,2.36128567706504e-05,committor,0.0005295431294962955,0,480,"[2.6220247950481004, 2.619791559723251]"
4.939370855293487e-09,,-2.4032079412231324,vanilla_pinn,1.5685782953734327e-05,committor,0.0004498193364149535,0,600,"[3.3337629641254916, 3.3306252879058063]"
0.000879904017603666,,-2.8796222598034977,vanilla_pinn,1.3552725833848686e-05,committor,0.010805874277681175,0,720,"[4.238551754070705, 4.234108906872891]"
8.788601091041178e-09,,-3.3634278343075774,vanilla_pinn,9.202579083225486e-06,committor,0.00035291425219913973,0,840,"[5.388763835069257, 5.382551589219643]"
1.3149676968012495e-09,,-3.84355666999391,vanilla_pinn,7.095015946484431e-06,committor,0.0003229363942381501,0,960,"[6.850989211272408, 6.842910138961699]"
4.953600860174408e-08,,-4.323480705238334,vanilla_pinn,6.439741096306055e-06,committor,0.00120583966460728,0,1080,"[8.709844461449515, 8.697922450749024]"
8.124394130042522e-10,,-4.803593090134341,vanilla_pinn,5.37388515817017e-06,committor,0.00028641807394371534,0,1200,"[11.072951853901985, 11.05793201199284]"
0.0640386536689461,0.03487772901752433,0.10750604215537346,fk_pinn,0.008589659468903034,committor,0.15861870094162142,0,0,"[1.0020020013137867, 1.002002001312589, 1.002002001313236]"
4.431877082284259e-05,0.0006120390392960785,-0.7208275747222892,fk_pinn,0.00020408368918539073,committor,0.005981942446331702,0,120,"[1.274948736812534, 1.2745815638257496, 1.2743196700802155]"
3.686249966105827e-05,0.0006114810744817922,-1.4419449921990117,fk_pinn,6.520548482809578e-05,committor,0.006022066507277154,0,240,"[1.6220371083349776, 1.6207286602547895, 1.6201957694272986]"
3.397859179703871e-05,0.0006118544708420762,-2.162297637152677,fk_pinn,4.3769215657024154e-05,committor,0.005939514260168022,0,360,"[2.0629238565852046, 2.060640525588504, 2.059736365538539]"
3.346451759349683e-05,0.0006122494398421017,-2.8822912119823676,fk_pinn,3.307806085367105e-05,committor,0.005906329407849059,0,480,"[2.623263940347196, 2.619826485702166, 2.618338293304755]"
3.3166572820283056e-05,0.0006126316140638437,-3.60201438552171,fk_pinn,2.3860124206402286e-05,committor,0.005878739471280834,0,600,"[3.335540917974727, 3.3306596716794545, 3.328209684255305]"
0.00028753114151625937,0.001085690399382165,-4.318251192125211,fk_pinn,3.103937902836786e-05,committor,0.023502718695044115,0,720,"[4.241006874532923, 4.234062726018319, 4.230040159228665]"
3.315940196576152e-05,0.000612763696576189,-5.040454055954672,fk_pinn,1.541145303450771e-05,committor,0.005853837737702113,0,840,"[5.392077769386133, 5.382525500552098, 5.375829437063433]"
3.2759711684635665e-05,0.0006132329244900717,-5.759276293599089,fk_pinn,1.223046117813464e-05,committor,0.005839060924186403,0,960,"[6.855395970140587, 6.842737758574222, 6.831456552526255]"
3.119027120785945e-05,0.0006149082181419146,-6.47747415441056,fk_pinn,1.0862982823532408e-05,committor,0.006022269351327627,0,1080,"[8.71564982711649, 8.6980963469728, 8.679267740683505]"
0.0002036284122492125,0.0006159590217937528,-7.1932750263966225,fk_pinn,9.30208535783981e-06,committor,0.012604581349744683,0,1200,"[11.080523721968177, 11.056630819952144, 11.025058464245625]"
0.929291606103748,,0.9296246707357136,vanilla_pinn,0.00033306463196570296,committor,1.1892586269180943,1,0,"[1.0020020013139534, 1.0020020010505821]"
5.3752136124410575e-05,,-0.48699118575853895,vanilla_pinn,0.0025509816353524125,committor,0.009717688774817861,1,120,"[1.2743116493736109, 1.286543099127552]"
9.393411650226706e-06,,-0.9737921929088422,vanilla_pinn,0.0009842021075063903,committor,0.0062701920488354755,1,240,"[1.6213634703530264, 1.6424076228853322]"
3.294262478608339e-06,,-1.4573036152882466,vanilla_pinn,0.0005051430711826754,committor,0.004341234172287443,1,360,"[2.0624948410214343, 2.092697402520609]"
1.31348578600577e-06,,-1.9397091272195859,vanilla_pinn,0.00025993306614492906,committor,0.0028579540261568044,1,480,"[2.6233020858850633, 2.664386622401061]"
4.464530969467845e-07,,-2.421599200123821,vanilla_pinn,0.00010347335577607188,committor,0.0013248526831800185,1,600,"[3.3363576956275396, 3.390837849227271]"
7.516585052684426e-08,,-2.9030720807705195,vanilla_pinn,2.8772803600390917e-05,committor,0.00024362688951683968,1,720,"[4.243055150121785, 4.3142351263346175]"
1.4922945208466958e-08,,-3.3841566920270143,vanilla_pinn,9.940893950597847e-06,committor,0.0003514385362773952,1,840,"[5.395859477506099, 5.488121549918717]"
2.9130883061033416e-09,,-3.8650272123027163,vanilla_pinn,2.336213318644347e-06,committor,0.0002105327252153935,1,960,"[6.861492725831724, 6.98052767122034]"
2.4820220678961356e-10,,-4.345728999501306,vanilla_pinn,5.413803678406524e-07,committor,0.00011889266723894492,1,1080,"[8.724817684353473, 8.877920783614792]"
6.665825166456478e-06,,-4.826140797349328,vanilla_pinn,1.370069448806017e-06,committor,0.03535117193193853,1,1200,"[11.093706018370892, 11.28923729862696]"
0.929291606103748,0.6096342675628107,1.5392589382985244,fk_pinn,0.00033306463196570296,committor,1.1892586163085108,1,0,"[1.0020020013139534, 1.0020020010505821, 1.0020020012826636]"
0.00020169855447909935,0.000577541441496829,-0.7319106390087824,fk_pinn,0.0038097622669196756,committor,0.012978795201954718,1,120,"[1.2741126514992658, 1.2863925424071623, 1.2837161688887082]"
9.161748636737845e-05,0.000584295185312085,-1.4624185382213137,fk_pinn,0.001462000423083661,committor,0.009091670906354083,1,240,"[1.6211948515967556, 1.642164934561346, 1.6368246532451323]"
6.39912178273732e-05,0.0005866965408478337,-2.187587731971866,fk_pinn,0.000776814537641335,committor,0.00756165895149352,1,360,"[2.0625115249090102, 2.092364713184817, 2.0841319239149083]"
5.1564021292857854e-05,0.0005873780697209016,-2.9108123416644935,fk_pinn,0.00044935029956753224,committor,0.006736668689305293,1,480,"[2.623585418292299, 2.6639433677830935, 2.6521039514584066]"
4.413172308539721e-05,0.0005870567328853763,-3.633019098739202,fk_pinn,0.0002444784744665417,committor,0.006188424025001957,1,600,"[3.336986360741124, 3.3902483754658994, 3.3736802881306014]"
3.848828519881922e-05,0.0005860040047361854,-4.3545940552418125,fk_pinn,9.656195745904592e-05,committor,0.005782370997804536,1,720,"[4.244182977912716, 4.31344607081824, 4.290503034194501]"
3.3979716981578445e-05,0.000585178274812127,-5.075483782198609,fk_pinn,2.4233893076898116e-05,committor,0.005560306614491889,1,840,"[5.397896321635522, 5.487057462563159, 5.455336101398512]"
3.2246154818031715e-05,0.0005853186585734196,-5.79556612114732,fk_pinn,1.009787744564741e-05,committor,0.005534044292393555,1,960,"[6.864858197682181, 6.979070741464596, 6.93503399058053]"
3.150689127982534e-05,0.0005855878811583202,-6.515004406739013,fk_pinn,3.3589969911598077e-06,committor,0.005544305657954305,1,1080,"[8.729953414171849, 8.87587119038313, 8.814257185457523]"
0.00018403853757769823,0.0006163688655944827,-7.231443953748419,fk_pinn,1.5397308237996497e-06,committor,0.011865428249216164,1,1200,"[11.10120333161944, 11.285825871573186, 11.198880310368752]"
